Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi)
13/01/2024 20:30;0;0;0;0;39;0,51;0,78;1,24;0,71;0,08
13/01/2024 21:00;0;0;0;0;39;0,5;0,77;1,27;0,72;0,09
13/01/2024 21:30;0;0;0;0;39;0,5;0,76;1,22;0,71;0,21
13/01/2024 22:00;0;0;0;0;39;0,5;0,77;1,24;0,71;0,18
13/01/2024 22:30;0;0;0;0;39;0,5;0,77;1,23;0,73;0,26
13/01/2024 23:00;0;0;0;0;39;0,5;0,77;1,24;0,71;0,33
13/01/2024 23:30;0;0;0;0;39;0,5;0,77;1,25;0,72;0,4
14/01/2024 00:00;0;0;0;0;39;0,5;0,78;1,24;0,72;0,41
14/01/2024 00:30;0;0;0;0;39;0,5;0,77;1,25;0,73;0,5
14/01/2024 01:00;0;0;0;0;39;0,5;0,77;1,24;0,73;0,49
14/01/2024 01:30;0;0;0;0;39;0,5;0,77;1,26;0,72;0,52
14/01/2024 02:00;0;0;0;0;39;0,5;0,77;1,25;0,73;0,55
14/01/2024 02:30;0;0;0;0;39;0,5;0,77;1,24;0,71;0,54
14/01/2024 03:00;0;0;0;0;39;0,5;0,76;1,24;0,72;0,49
14/01/2024 03:30;0;0;0;0;39;0,5;0,77;1,26;0,72;0,54
14/01/2024 04:00;0;0;0;0;39;0,5;0,76;1,24;0,72;0,5
14/01/2024 04:30;0;0;0;0;39;0,5;0,77;1,29;0,74;0,47
14/01/2024 05:00;0;0;0;0;39;0,5;0,76;1,22;0,74;0,46
14/01/2024 05:30;0;0;0;0;39;0,5;0,77;1,29;0,73;0,42
14/01/2024 06:00;0;0;0;0;39;0,5;0,77;1,23;0,72;0,42
14/01/2024 06:30;0;0;0;0;39;0,5;0,77;1,24;0,72;0,41
14/01/2024 07:00;0;0,2;0;0;39;0,5;0,78;1,23;0,73;0,42
14/01/2024 07:30;0;0;0;0;39;0,5;0,77;1,23;0,72;0,4
14/01/2024 08:00;0;0;0;0;39;0,5;0,77;1,22;0,73;0,39
14/01/2024 08:30;0;0;0;0;39;0,5;0,77;1,21;0,72;0,43
14/01/2024 09:00;0;0;0;0;39;0,5;0,76;1,21;0,73;0,42
14/01/2024 09:30;0;0;0;0;39;0,5;0,77;1,2;0,75;0,44
14/01/2024 10:00;0;0;0;0;39;0,5;0,77;1,2;0,74;0,41
14/01/2024 10:30;0;0;0;0;39;0,5;0,77;1,2;0,71;0,45
14/01/2024 11:00;0;0;0;0;39;0,5;0,77;1,2;0,73;0,43
14/01/2024 11:30;0;0;0;0;39;0,51;0,77;1,2;0,71;0,5
14/01/2024 12:00;0;0;0;0;39;0,51;0,77;1,19;0,71;0,47
14/01/2024 12:30;0;0;0;0;39;0,51;0,77;1,2;0,72;0,46
14/01/2024 13:00;0;0;0;0;39;0,51;0,77;1,2;0,7;0,41
14/01/2024 13:30;0;0;0;0;39;0,51;0,78;1,2;0,7;0,39
14/01/2024 14:00;0;0;0;0;39;0,51;0,77;1,2;0,71;0,39
14/01/2024 14:30;0;0;0;0;39;0,51;0,77;1,2;0,72;0,35
14/01/2024 15:00;0;0;0;0;39;0,51;0,78;1,19;0,7;0,34
14/01/2024 15:30;0;0;0;0;39;0,51;0,77;1,2;0,75;0,25
14/01/2024 16:00;0;0;0;0;39;0,51;0,77;1,2;0,72;0,21
14/01/2024 16:30;0;0;0;0;39;0,51;0,77;1,2;0,72;0,16
14/01/2024 17:00;0;0;0;0;39;0,51;0,77;1,2;0,73;0,12
14/01/2024 17:30;0;0;0;0;39;0,51;0,78;1,21;0,72;0,11
14/01/2024 18:00;0;0;0;0;39;0,5;0,77;1,21;0,72;0,09
14/01/2024 18:30;0;0;0;0;39;0,5;0,78;1,2;0,7;0,06
14/01/2024 19:00;0;0;0;0;39;0,51;0,78;1,21;0,72;0,06
14/01/2024 19:30;0;0;0;0;39;0,5;0,76;1,21;0,7;0,06
14/01/2024 20:00;0;0;0;0;39;0,51;0,77;1,22;0,72;0,09
14/01/2024 20:30;0;0;0;0;39;0,5;0,77;1,25;0,7;0,14
14/01/2024 21:00;0;0;0;0;39;0,5;0,77;1,21;0,72;0,15
14/01/2024 21:30;0;0;0;0;39;0,51;0,77;1,22;0,72;0,22
14/01/2024 22:00;0;0;0;0;39;0,5;0,77;1,23;0,71;0,23
14/01/2024 22:30;0;0;0;0;39;0,5;0,76;1,25;0,71;0,29
14/01/2024 23:00;0;0;0;0;39;0,5;0,77;1,23;0,72;0,34
14/01/2024 23:30;0;0;0;0;39;0,5;0,77;1,21;0,73;0,42
15/01/2024 00:00;0,2;0;0;0;39;0,5;0,77;1,25;0,71;0,48
15/01/2024 00:30;0;0;0;0;39;0,5;0,77;1,23;0,73;0,49
15/01/2024 01:00;0;0;0;0;39;0,5;0,77;1,23;0,72;0,53
15/01/2024 01:30;0,2;0;0;0;39;0,5;0,77;1,21;0,73;0,59
15/01/2024 02:00;0,2;0;0;0;39;0,5;0,77;1,22;0,72;0,61
15/01/2024 02:30;0;0;0;0;39;0,5;0,76;1,22;0,72;0,6
15/01/2024 03:00;0,2;0;0;0;39;0,5;0,77;1,21;0,73;0,59
15/01/2024 03:30;0;0;0;0;39;0,5;0,77;1,23;0,72;0,62
15/01/2024 04:00;0;0;0;0;39;0,5;0,77;1,22;0,73;0,6
15/01/2024 04:30;0,2;0;0;0;39;0,5;0,76;1,24;0,73;0,59
15/01/2024 05:00;0;0;0;0;39;0,5;0,77;1,25;0,72;0,58
15/01/2024 05:30;0,2;0;0;0;39;0,5;0,77;1,22;0,73;0,57
15/01/2024 06:00;0;0;0;0;39;0,51;0,77;1,22;0,72;0,52
15/01/2024 06:30;0,2;0;0;0;39;0,51;0,76;1,21;0,71;0,55
15/01/2024 07:00;0;0;0;0;39;0,5;0,77;1,23;0,73;0,57
15/01/2024 07:30;0;0;0;0;39;0,5;0,77;1,23;0,74;0,51
15/01/2024 08:00;0;0;0;0;39;0,51;0,77;1,21;0,72;0,53
15/01/2024 08:30;0;0;0;0;39;0,51;0,77;1,21;0,72;0,54
15/01/2024 09:00;0;0;0;0;39;0,51;0,76;1,21;0,72;0,48
15/01/2024 09:30;0;0;0;0;39;0,5;0,77;1,21;0,72;0,55
15/01/2024 10:00;0;0;0;0;39;0,51;0,77;1,2;0,73;0,56
15/01/2024 10:30;0;0;0;0;39;0,51;0,77;1,21;0,73;0,55
15/01/2024 11:00;0;0;0;0;39;0,51;0,77;1,2;0,74;0,54
15/01/2024 11:30;0;0;0;0;39;0,51;0,77;1,2;0,72;0,53
15/01/2024 12:00;0;0;0;0;39;0,51;0,77;1,22;0,7;0,56
15/01/2024 12:30;0;0;0;0;39;0,51;0,77;1,2;0,71;0,54
15/01/2024 13:00;0;0;0;0;39;0,51;0,77;1,21;0,71;0,51
15/01/2024 13:30;0;0;0;0;39;0,51;0,78;1,2;0,72;0,52
15/01/2024 14:00;0;0;0;0;39;0,51;0,77;1,21;0,7;0,53
15/01/2024 14:30;0;0;0;0;39;0,51;0,78;1,21;0,71;0,47
15/01/2024 15:00;0;0;0;0;39;0,51;0,78;1,2;0,72;0,44
15/01/2024 15:30;0;0;0;0;39;0,51;0,77;1,21;0,72;0,4
15/01/2024 16:00;0;0;0;0;39;0,51;0,78;1,21;0,71;0,39
15/01/2024 16:30;0;0;0;0;39;0,51;0,77;1,22;0,73;0,29
15/01/2024 17:00;0;0;0;0;39;0,51;0,77;1,2;0,72;0,22
15/01/2024 17:30;0;0;0;0;39;0,51;0,77;1,21;0,7;0,25
15/01/2024 18:00;0;0;0;0;39;0,5;0,77;1,22;0,72;0,23
15/01/2024 18:30;0;0;0;0;39;0,5;0,77;1,21;0,71;0,2
15/01/2024 19:00;0;0;0;0;39;0,51;0,77;1,22;0,72;0,17
15/01/2024 19:30;0;0;0;0;39;0,5;0,77;1,23;0,72;0,12
15/01/2024 20:00;0;0;0;0;39;0,5;0,76;1,22;0,72;0,17
15/01/2024 20:30;0;0;0;0;39;0,5;0,77;1,22;0,71;0,17
15/01/2024 21:00;0;0;0;0;39;0,51;0,77;1,23;0,72;0,21
15/01/2024 21:30;0;0;0;0;39;0,5;0,77;1,23;0,72;0,21
15/01/2024 22:00;0;0;0;0;39;0,5;0,77;1,25;0,72;0,27
15/01/2024 22:30;0;0;0;0;39;0,5;0,77;1,22;0,72;0,33
15/01/2024 23:00;0;0;0;0;39;0,5;0,77;1,22;0,74;0,32
15/01/2024 23:30;0;0;0;0;39;0,5;0,77;1,24;0,72;0,43
16/01/2024 00:00;0;0;0;0;39;0,5;0,77;1,23;0,73;0,48
16/01/2024 00:30;0;0;0;0;39;0,5;0,76;1,24;0,73;0,48
16/01/2024 01:00;0;0;0;0;38;0,5;0,77;1,27;0,73;0,56
16/01/2024 01:30;0;0;0;0;38;0,5;0,78;1,22;0,73;0,6
16/01/2024 02:00;0;0;0;0;39;0,5;0,77;1,26;0,73;0,62
16/01/2024 02:30;0;0;0;0;38;0,5;0,77;1,26;0,72;0,63
16/01/2024 03:00;0;0;0;0;38;0,5;0,76;1,23;0,72;0,63
16/01/2024 03:30;0;0;0;0;38;0,5;0,77;1,23;0,72;0,67
16/01/2024 04:00;0;0;0;0;38;0,5;0,77;1,23;0,73;0,65
16/01/2024 04:30;0;0;0;0;38;0,5;0,78;1,23;0,72;0,58
16/01/2024 05:00;0;0;0;0;38;0,5;0,77;1,23;0,73;0,6
16/01/2024 05:30;0;0;0;0;38;0,5;0,77;1,24;0,72;0,61
16/01/2024 06:00;0;0;0;0;38;0,5;0,77;1,25;0,71;0,54
16/01/2024 06:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,51
16/01/2024 07:00;0;0;0;0;38;0,5;0,77;1,25;0,72;0,53
16/01/2024 07:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,44
16/01/2024 08:00;0;0;0;0;38;0,5;0,77;1,22;0,74;0,43
16/01/2024 08:30;0;0,2;0;0;38;0,5;0,76;1,24;0,73;0,42
16/01/2024 09:00;0;0;0;0;38;0,5;0,76;1,24;0,74;0,44
16/01/2024 09:30;0;0;0;0;38;0,5;0,77;1,23;0,73;0,41
16/01/2024 10:00;0;0;0;0;38;0,5;0,77;1,21;0,73;0,37
16/01/2024 10:30;0;0;0;0;38;0,5;0,76;1,21;0,73;0,41
16/01/2024 11:00;0;0;0;0;38;0,5;0,76;1,21;0,72;0,35
16/01/2024 11:30;0;0;0;0;38;0,5;0,78;1,2;0,7;0,36
16/01/2024 12:00;0;0;0;0;38;0,5;0,77;1,19;0,74;0,37
16/01/2024 12:30;0;0;0;0;38;0,5;0,77;1,2;0,71;0,37
16/01/2024 13:00;0;0;0;0;38;0,5;0,77;1,19;0,7;0,36
16/01/2024 13:30;0;0;0;0;38;0,5;0,77;1,2;0,73;0,34
16/01/2024 14:00;0;0;0;0;38;0,5;0,77;1,21;0,73;0,35
16/01/2024 14:30;0;0;0;0;38;0,5;0,77;1,19;0,72;0,34
16/01/2024 15:00;0;0;0;0;38;0,5;0,78;1,19;0,73;0,33
16/01/2024 15:30;0;0;0;0;38;0,51;0,78;1,2;0,74;0,28
16/01/2024 16:00;0;0;0;0;38;0,51;0,78;1,19;0,72;0,25
16/01/2024 16:30;0;0;0;0;38;0,5;0,77;1,2;0,72;0,25
16/01/2024 17:00;0;0;0;0;38;0,5;0,78;1,21;0,72;0,23
16/01/2024 17:30;0;0;0;0;38;0,5;0,78;1,19;0,72;0,17
16/01/2024 18:00;0;0;0;0;38;0,51;0,77;1,2;0,73;0,15
16/01/2024 18:30;0;0;0;0;38;0,5;0,77;1,2;0,72;0,15
16/01/2024 19:00;0;0;0;0;38;0,5;0,77;1,22;0,72;0,22
16/01/2024 19:30;0;0;0;0;38;0,51;0,77;1,21;0,72;0,17
16/01/2024 20:00;0;0;0;0;38;0,5;0,77;1,23;0,71;0,15
16/01/2024 20:30;0;0;0;0;38;0,5;0,77;1,21;0,72;0,17
16/01/2024 21:00;0;0;0;0,2;38;0,5;0,77;1,21;0,72;0,22
16/01/2024 21:30;0;0;0;0;38;0,5;0,77;1,22;0,7;0,26
16/01/2024 22:00;0;0;0;0;38;0,5;0,77;1,22;0,72;0,28
16/01/2024 22:30;0;0;0;0;38;0,5;0,78;1,22;0,71;0,33
16/01/2024 23:00;0;0;0;0;38;0,5;0,77;1,21;0,72;0,38
16/01/2024 23:30;0;0;0;0;38;0,5;0,76;1,2;0,73;0,47
17/01/2024 00:00;0;0;0;0;38;0,5;0,77;1,21;0,72;0,48
17/01/2024 00:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,57
17/01/2024 01:00;0;0;0;0;38;0,5;0,77;1,21;0,7;0,57
17/01/2024 01:30;0;0;0;0;38;0,5;0,76;1,21;0,72;0,61
17/01/2024 02:00;0;0;0;0;38;0,5;0,77;1,22;0,71;0,65
17/01/2024 02:30;0;0;0;0;38;0,5;0,77;1,23;0,71;0,67
17/01/2024 03:00;0;0;0;0;38;0,5;0,77;1,22;0,7;0,69
17/01/2024 03:30;0;0;0;0;38;0,5;0,77;1,23;0,72;0,7
17/01/2024 04:00;0;0;0;0;38;0,5;0,77;1,2;0,71;0,7
17/01/2024 04:30;0;0;0;0;38;0,5;0,76;1,22;0,71;0,7
17/01/2024 05:00;0;0;0;0;38;0,5;0,77;1,21;0,72;0,64
17/01/2024 05:30;0;0;0;0;38;0,5;0,77;1,22;0,71;0,6
17/01/2024 06:00;0;0;0;0;38;0,5;0,76;1,22;0,69;0,62
17/01/2024 06:30;0;0;0;0;38;0,5;0,76;1,2;0,72;0,59
17/01/2024 07:00;0;0;0;0;38;0,5;0,77;1,2;0,72;0,53
17/01/2024 07:30;0;0;0;0;38;0,5;0,77;1,2;0,73;0,54
17/01/2024 08:00;0;0;0;0;38;0,5;0,76;1,2;0,71;0,49
17/01/2024 08:30;0;0;0;0;38;0,5;0,76;1,2;0,73;0,44
17/01/2024 09:00;0;0;0;0;38;0,5;0,77;1,2;0,73;0,41
17/01/2024 09:30;0;0;0;0;38;0,5;0,77;1,2;0,72;0,44
17/01/2024 10:00;0;0;0;0;38;0,5;0,76;1,21;0,72;0,4
17/01/2024 10:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,41
17/01/2024 11:00;0;0;0;0;38;0,5;0,76;1,19;0,72;0,33
17/01/2024 11:30;0;0;0;0;38;0,5;0,76;1,2;0,72;0,36
17/01/2024 12:00;0;0;0;0;38;0,5;0,76;1,2;0,73;0,31
17/01/2024 12:30;0;0;0;0;38;0,5;0,76;1,2;0,72;0,35
17/01/2024 13:00;0,4;0;0;0;38;0,5;0,76;1,19;0,73;0,3
17/01/2024 13:30;0,2;0;0;0;38;0,5;0,76;1,21;0,72;0,29
17/01/2024 14:00;0,2;0;0;0;38;0,5;0,77;1,2;0,73;0,36
17/01/2024 14:30;0,4;0;0;0;38;0,5;0,77;1,19;0,74;0,39
17/01/2024 15:00;0,2;0;0;0;38;0,5;0,77;1,2;0,73;0,44
17/01/2024 15:30;0,4;0;0;0;38;0,5;0,76;1,18;0,72;0,37
17/01/2024 16:00;0;0;0;0;38;0,5;0,76;1,19;0,73;0,39
17/01/2024 16:30;0,6;0,2;0;0,4;38;0,51;0,76;1,2;0,71;0,39
17/01/2024 17:00;0;0,2;0;0,2;38;0,51;0,77;1,19;0,72;0,37
17/01/2024 17:30;0,4;0;0;0;38;0,51;0,77;1,2;0,73;0,32
17/01/2024 18:00;0;0;0;0;38;0,51;0,77;1,2;0,72;0,36
17/01/2024 18:30;0;0;0;0;38;0,51;0,76;1,22;0,71;0,32
17/01/2024 19:00;0;0;0;0;38;0,51;0,77;1,21;0,7;0,41
17/01/2024 19:30;0;0;0;0;38;0,51;0,77;1,23;0,7;0,37
17/01/2024 20:00;0;0;0;0;38;0,51;0,77;1,21;0,7;0,39
17/01/2024 20:30;0;0;0;0;38;0,51;0,76;1,19;0,71;0,39
17/01/2024 21:00;0;0;0;0;38;0,5;0,76;1,19;0,71;0,43
17/01/2024 21:30;0;0;0;0;38;0,52;0,76;1,21;0,72;0,49
17/01/2024 22:00;0;0;0;0;38;0,51;0,76;1,19;0,72;0,49
17/01/2024 22:30;0;0;0;0;38;0,51;0,76;1,22;0,7;0,56
17/01/2024 23:00;0;0;0;0;38;0,51;0,76;1,19;0,7;0,51
17/01/2024 23:30;0;0;0;0;38;0,51;0,77;1,19;0,72;0,59
18/01/2024 00:00;0;0;0;0;38;0,5;0,76;1,2;0,72;0,63
18/01/2024 00:30;0;0;0;0;38;0,51;0,76;1,2;0,72;0,65
18/01/2024 01:00;0;0;0;0;38;0,51;0,77;1,19;0,72;0,69
18/01/2024 01:30;0;0;0,2;0;38;0,5;0,77;1,19;0,71;0,7
18/01/2024 02:00;0;0;0;0;38;0,5;0,77;1,2;0,7;0,72
18/01/2024 02:30;0;0;0;0;38;0,5;0,77;1,2;0,7;0,77
18/01/2024 03:00;0;0;0;0;38;0,5;0,77;1,19;0,72;0,72
18/01/2024 03:30;0;0;0;0;38;0,5;0,77;1,18;0,71;0,71
18/01/2024 04:00;0;0;0;0;38;0,5;0,77;1,2;0,72;0,7
18/01/2024 04:30;0;0;0;0;38;0,5;0,77;1,19;0,71;0,75
18/01/2024 05:00;0;0;0;0;38;0,5;0,77;1,19;0,71;0,74
18/01/2024 05:30;0;0;0;0;38;0,51;0,76;1,2;0,72;0,71
18/01/2024 06:00;0,2;0;0;0;38;0,5;0,76;1,19;0,72;0,78
18/01/2024 06:30;0;0;0;0;38;0,5;0,77;1,19;0,73;0,68
18/01/2024 07:00;0;0;0;0;38;0,5;0,76;1,19;0,73;0,65
18/01/2024 07:30;0;0;0;0;38;0,5;0,77;1,19;0,73;0,63
18/01/2024 08:00;0,2;0;0;0;38;0,5;0,76;1,19;0,74;0,59
18/01/2024 08:30;0,2;0;0;0;38;0,51;0,77;1,19;0,73;0,49
18/01/2024 09:00;0;0;0;0;38;0,51;0,76;1,19;0,72;0,46
18/01/2024 09:30;0;0;0;0;38;0,5;0,77;1,19;0,73;0,56
18/01/2024 10:00;0;0;0;0;38;0,51;0,77;1,19;0,72;0,49
18/01/2024 10:30;0;0;0;0;38;0,51;0,77;1,19;0,71;0,46
18/01/2024 11:00;0;0;0;0;38;0,51;0,76;1,18;0,72;0,45
18/01/2024 11:30;0;0;0;0;38;0,5;0,77;1,18;0,72;0,44
18/01/2024 12:00;0;0;0;0;38;0,51;0,77;1,18;0,72;0,43
18/01/2024 12:30;0;0;0;0;38;0,5;0,77;1,18;0,73;0,44
18/01/2024 13:00;0;0;0;0;38;0,51;0,78;1,19;0,7;0,44
18/01/2024 13:30;0;0;0;0;38;0,51;0,77;1,18;0,73;0,44
18/01/2024 14:00;0;0;0;0;38;0,51;0,77;1,19;0,7;0,42
18/01/2024 14:30;0;0;0;0;38;0,5;0,77;1,19;0,71;0,49
18/01/2024 15:00;0;0;0;0;38;0,51;0,77;1,19;0,72;0,42
18/01/2024 15:30;0;0;0;0;38;0,51;0,78;1,19;0,72;0,54
18/01/2024 16:00;0;0;0;0;38;0,51;0,78;1,19;0,72;0,46
18/01/2024 16:30;0;0;0;0;38;0,51;0,77;1,19;0,75;0,49
18/01/2024 17:00;0;0;0;0;38;0,5;0,77;1,19;0,73;0,53
18/01/2024 17:30;0;0;0;0;38;0,51;0,77;1,2;0,71;0,51
18/01/2024 18:00;0;0;0;0;38;0,51;0,76;1,21;0,71;0,49
18/01/2024 18:30;0;0;0;0;38;0,51;0,77;1,2;0,72;0,44
18/01/2024 19:00;0;0;0;0;38;0,5;0,77;1,2;0,72;0,45
18/01/2024 19:30;0;0;0;0;38;0,51;0,76;1,2;0,72;0,41
18/01/2024 20:00;0;0;0;0;38;0,5;0,77;1,19;0,73;0,45
18/01/2024 20:30;0;0;0;0;38;0,5;0,76;1,2;0,7;0,53
18/01/2024 21:00;0;0;0;0;38;0,5;0,76;1,19;0,72;0,53
18/01/2024 21:30;0;0;0;0;38;0,5;0,76;1,21;0,73;0,45
18/01/2024 22:00;0;0;0;0;38;0,5;0,76;1,21;0,72;0,49
18/01/2024 22:30;0;0;0;0;38;0,5;0,76;1,21;0,72;0,53
18/01/2024 23:00;0;0;0;0;38;0,5;0,77;1,2;0,69;0,52
18/01/2024 23:30;0;0;0;0;38;0,5;0,76;1,21;0,72;0,54
19/01/2024 00:00;0;0;0;0;38;0,5;0,76;1,21;0,72;0,55
19/01/2024 00:30;0;0;0;0;38;0,5;0,77;1,2;0,72;0,54
19/01/2024 01:00;0;0;0;0;38;0,5;0,77;1,21;0,73;0,59
19/01/2024 01:30;0;0;0;0;38;0,5;0,77;1,2;0,72;0,65
19/01/2024 02:00;0;0;0;0;38;0,5;0,77;1,19;0,71;0,66
19/01/2024 02:30;0;0;0;0;38;0,5;0,77;1,19;0,73;0,66
19/01/2024 03:00;0;0;0;0;38;0,5;0,78;1,2;0,71;0,71
19/01/2024 03:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,71
19/01/2024 04:00;0;0;0;0;38;0,5;0,77;1,21;0,71;0,78
19/01/2024 04:30;0;0;0;0;38;0,5;0,76;1,2;0,71;0,7
19/01/2024 05:00;0;0;0;0;38;0,5;0,76;1,2;0,72;0,7
19/01/2024 05:30;0;0;0;0;38;0,5;0,77;1,21;0,72;0,71
19/01/2024 06:00;0;0;0;0;38;0,5;0,77;1,21;0,71;0,67
19/01/2024 06:30;0;0;0;0;38;0,5;0,77;1,2;0,7;0,72
19/01/2024 07:00;0;0;0;0;38;0,5;0,76;1,21;0,71;0,66
19/01/2024 07:30;0;0;0;0;38;0,5;0,77;1,18;0,73;0,62
19/01/2024 08:00;0;0;0;0;38;0,5;0,76;1,19;0,72;0,61
19/01/2024 08:30;0;0;0;0;38;0,5;0,77;1,21;0,71;0,59
19/01/2024 09:00;0;0;0;0;38;0,5;0,76;1,19;0,72;0,58
19/01/2024 09:30;0;0;0;0;38;0,5;0,77;1,19;0,72;0,51
19/01/2024 10:00;0;0;0;0;38;0,5;0,76;1,2;0,72;0,54
19/01/2024 10:30;0;0;0;0;38;0,5;0,76;1,19;0,71;0,47
19/01/2024 11:00;0;0;0;0;38;0,5;0,77;1,19;0,72;0,49
19/01/2024 11:30;0;0;0;0;38;0,5;0,77;1,19;0,73;0,48
19/01/2024 12:00;0;0;0;0;38;0,5;0,76;1,19;0,71;0,4
19/01/2024 12:30;0;0;0;0;38;0,5;0,77;1,19;0,72;0,46
19/01/2024 13:00;0;0;0;0,2;38;0,5;0,76;1,19;0,71;0,43
19/01/2024 13:30;0;0,6;0,4;0,2;38;0,5;0,76;1,19;0,72;0,42
19/01/2024 14:00;0,2;0,4;1,6;0,4;38;0,5;0,76;1,19;0,73;0,34
19/01/2024 14:30;1,6;1,6;2,8;3,6;38;0,55;0,76;1,23;0,75;0,44
19/01/2024 15:00;0;1,4;0;0,4;38;0,55;0,77;1,25;0,75;0,41
19/01/2024 15:30;0;0;0;0;39;0,53;0,78;1,23;0,73;0,44
19/01/2024 16:00;0,2;0;0;0;39;0,52;0,79;1,24;0,73;0,44
19/01/2024 16:30;2,6;0,2;0,2;0,2;39;0,51;0,8;1,26;0,74;0,51
19/01/2024 17:00;0,2;0;0,4;0,4;39;0,53;0,82;1,24;0,78;0,51
19/01/2024 17:30;0,4;0,2;0,4;0,2;41;0,52;0,84;1,25;0,76;0,57
19/01/2024 18:00;0,2;0,2;0,2;0,2;42;0,53;0,85;1,25;0,73;0,56
19/01/2024 18:30;0,6;0,4;1;1;43;0,53;0,83;1,24;0,73;0,56
19/01/2024 19:00;0,6;0,2;1;0,2;43;0,54;0,81;1,27;0,75;0,63
19/01/2024 19:30;0,4;0;0,4;0;43;0,54;0,82;1,26;0,74;0,59
19/01/2024 20:00;0,4;0;0;0;43;0,53;0,83;1,25;0,75;0,56
19/01/2024 20:30;0,8;0,2;0,2;0,2;43;0,53;0,83;1,28;0,74;0,56
19/01/2024 21:00;0,6;0,2;0;0,2;43;0,54;0,84;1,26;0,75;0,59
19/01/2024 21:30;0,2;0,2;0;0;43;0,53;0,84;1,25;0,74;0,52
19/01/2024 22:00;0,2;0;0;0;43;0,53;0,84;1,26;0,77;0,57
19/01/2024 22:30;0;0;0;0;43;0,53;0,83;1,24;0,78;0,54
19/01/2024 23:00;0;0;0;0;43;0,52;0,82;1,25;0,79;0,5
19/01/2024 23:30;0;0;0;0;43;0,53;0,82;1,25;0,78;0,56
20/01/2024 00:00;0;0;0;0;43;0,53;0,82;1,24;0,76;0,56
20/01/2024 00:30;0;0;0;0;43;0,53;0,81;1,24;0,77;0,59
20/01/2024 01:00;0;0;0;0;43;0,52;0,81;1,23;0,78;0,67
20/01/2024 01:30;0;0;0;0;43;0,53;0,83;1,25;0,77;0,67
20/01/2024 02:00;0;0;0;0;43;0,52;0,84;1,23;0,77;0,65
20/01/2024 02:30;0;0;0;0;43;0,52;0,83;1,27;0,78;0,67
20/01/2024 03:00;0;0;0;0;43;0,52;0,83;1,25;0,78;0,68
20/01/2024 03:30;0;0;0;0;43;0,53;0,83;1,25;0,77;0,69
20/01/2024 04:00;0;0;0;0;43;0,54;0,83;1,26;0,78;0,74
20/01/2024 04:30;0;0;0;0;43;0,54;0,81;1,26;0,77;0,7
20/01/2024 05:00;0;0;0;0;43;0,54;0,81;1,24;0,76;0,63
20/01/2024 05:30;0;0;0;0;43;0,54;0,81;1,25;0,76;0,65
20/01/2024 06:00;0;0;0;0;43;0,53;0,81;1,27;0,77;0,67
20/01/2024 06:30;0;0;0;0;43;0,53;0,81;1,26;0,77;0,68
20/01/2024 07:00;0;0;0;0;43;0,53;0,8;1,27;0,76;0,67
20/01/2024 07:30;0;0;0;0;43;0,53;0,81;1,23;0,77;0,65
20/01/2024 08:00;0;0;0;0;43;0,53;0,81;1,22;0,77;0,56
20/01/2024 08:30;0;0;0;0;43;0,53;0,8;1,23;0,78;0,56
20/01/2024 09:00;0;0;0;0;43;0,53;0,81;1,24;0,77;0,59
20/01/2024 09:30;0;0;0;0;43;0,53;0,81;1,24;0,78;0,52
20/01/2024 10:00;0;0;0;0;42;0,53;0,81;1,23;0,77;0,47
20/01/2024 10:30;0;0;0;0;43;0,52;0,81;1,23;0,77;0,48
20/01/2024 11:00;0;0;0,2;0;43;0,53;0,81;1,21;0,78;0,43
20/01/2024 11:30;0,2;0;0;0;43;0,52;0,8;1,21;0,77;0,41
20/01/2024 12:00;0;0;0;0;43;0,53;0,81;1,2;0,78;0,33
20/01/2024 12:30;0;0;0;0;43;0,52;0,81;1,23;0,78;0,33
20/01/2024 13:00;0;0;0;0;43;0,53;0,8;1,22;0,76;0,24
20/01/2024 13:30;0;0;0;0;42;0,53;0,81;1,22;0,76;0,21
20/01/2024 14:00;0;0;0;0;42;0,52;0,81;1,23;0,75;0,25
20/01/2024 14:30;0;0;0;0;42;0,52;0,8;1,21;0,78;0,21
20/01/2024 15:00;0;0;0;0;42;0,52;0,81;1,21;0,76;0,18
20/01/2024 15:30;0;0;0;0;42;0,52;0,81;1,21;0,76;0,21
20/01/2024 16:00;0;0;0;0;42;0,52;0,81;1,21;0,76;0,21
20/01/2024 16:30;0;0;0;0;42;0,52;0,81;1,22;0,76;0,19
20/01/2024 17:00;0;0;0;0;42;0,52;0,8;1,22;0,77;0,23
20/01/2024 17:30;0;0;0;0;42;0,52;0,81;1,22;0,78;0,26
